Actual ICU	Estimated ICU	Counts
0.0954356846473029	0.1	241
0.20833333333333334	0.2	96
0.19444444444444445	0.3	36
0.5	0.4	4
0.8	0.5	5
0.07534246575342465	0.0	292
0.09876543209876543	0.1	243
0.17647058823529413	0.2	102
0.12903225806451613	0.3	31
0.625	0.4	8
0.5	0.5	4
0.07643312101910828	0.0	314
0.1038961038961039	0.1	231
0.16666666666666666	0.2	102
0.24	0.3	25
0.25	0.4	4
0.6666666666666666	0.5	3
1.0	0.6	1
0.06209150326797386	0.0	306
0.10655737704918032	0.1	244
0.20224719101123595	0.2	89
0.2	0.3	30
0.2857142857142857	0.4	7
1.0	0.5	4
0.0683453237410072	0.0	278
0.10276679841897234	0.1	253
0.16346153846153846	0.2	104
0.22857142857142856	0.3	35
0.2857142857142857	0.4	7
1.0	0.5	2
1.0	0.6	1
0.07017543859649122	0.0	285
0.10975609756097561	0.1	246
0.14018691588785046	0.2	107
0.22857142857142856	0.3	35
0.5	0.4	4
1.0	0.5	3
0.08417508417508418	0.0	297
0.0759493670886076	0.1	237
0.18556701030927836	0.2	97
0.2571428571428571	0.3	35
0.2	0.4	10
0.6666666666666666	0.5	3
1.0	0.6	1
0.06390977443609022	0.0	266
0.11406844106463879	0.1	263
0.11224489795918367	0.2	98
0.25	0.3	40
0.4444444444444444	0.4	9
0.6666666666666666	0.5	3
1.0	0.6	1
0.05454545454545454	0.0	275
0.11857707509881422	0.1	253
0.16822429906542055	0.2	107
0.20588235294117646	0.3	34
0.14285714285714285	0.4	7
1.0	0.5	3
1.0	0.6	1
0.0707070707070707	0.0	297
0.09871244635193133	0.1	233
0.1568627450980392	0.2	102
0.22857142857142856	0.3	35
0.3333333333333333	0.4	9
1.0	0.5	3
1.0	0.6	1
0.07857142857142857	0.0	280
0.10344827586206896	0.1	261
0.12871287128712872	0.2	101
0.2857142857142857	0.3	28
0.2857142857142857	0.4	7
1.0	0.5	2
1.0	0.6	1
0.0726643598615917	0.0	289
0.1	0.1	240
0.1326530612244898	0.2	98
0.3157894736842105	0.3	38
0.16666666666666666	0.4	12
1.0	0.5	2
1.0	0.6	1
0.07241379310344828	0.0	290
0.09561752988047809	0.1	251
0.16831683168316833	0.2	101
0.2222222222222222	0.3	27
0.6666666666666666	0.4	6
0.5	0.5	4
1.0	0.6	1
0.06643356643356643	0.0	286
0.10504201680672269	0.1	238
0.14423076923076922	0.2	104
0.2564102564102564	0.3	39
0.2857142857142857	0.4	7
0.5	0.5	4
1.0	0.6	2
0.07368421052631578	0.0	285
0.10843373493975904	0.1	249
0.13	0.2	100
0.2631578947368421	0.3	38
0.3333333333333333	0.4	6
1.0	0.5	2
0.07167235494880546	0.0	293
0.10569105691056911	0.1	246
0.15053763440860216	0.2	93
0.2571428571428571	0.3	35
0.2727272727272727	0.4	11
1.0	0.5	1
1.0	0.6	1
0.06690140845070422	0.0	284
0.11538461538461539	0.1	260
0.12222222222222222	0.2	90
0.2631578947368421	0.3	38
0.5	0.4	6
1.0	0.5	2
0.06007067137809187	0.0	283
0.11328125	0.1	256
0.17204301075268819	0.2	93
0.21621621621621623	0.3	37
0.3333333333333333	0.4	6
0.6	0.5	5
0.06306306306306306	0.0	333
0.1111111111111111	0.1	225
0.17721518987341772	0.2	79
0.28125	0.3	32
0.16666666666666666	0.4	6
1.0	0.5	4
1.0	0.6	1
0.07260726072607261	0.0	303
0.10256410256410256	0.1	234
0.14	0.2	100
0.30303030303030304	0.3	33
0.2	0.4	5
0.75	0.5	4
1.0	0.6	1
0.06289308176100629	0.0	318
0.10683760683760683	0.1	234
0.19540229885057472	0.2	87
0.25806451612903225	0.3	31
0.3333333333333333	0.4	6
0.6666666666666666	0.5	3
1.0	0.6	1
0.07167235494880546	0.0	293
0.11244979919678715	0.1	249
0.11363636363636363	0.2	88
0.2631578947368421	0.3	38
0.25	0.4	8
1.0	0.5	2
1.0	0.6	2
0.06521739130434782	0.0	276
0.10612244897959183	0.1	245
0.13725490196078433	0.2	102
0.2608695652173913	0.3	46
0.16666666666666666	0.4	6
0.6666666666666666	0.5	3
1.0	0.6	2
0.07255520504731862	0.0	317
0.08823529411764706	0.1	238
0.18518518518518517	0.2	81
0.3125	0.3	32
0.3333333333333333	0.4	6
0.5	0.5	4
1.0	0.6	2
0.0576271186440678	0.0	295
0.11020408163265306	0.1	245
0.17045454545454544	0.2	88
0.23076923076923078	0.3	39
0.5	0.4	8
0.6666666666666666	0.5	3
0.5	0.6	2
0.06440677966101695	0.0	295
0.11693548387096774	0.1	248
0.12	0.2	100
0.37037037037037035	0.3	27
0.375	0.4	8
1.0	0.5	2
0.059233449477351915	0.0	287
0.125	0.1	240
0.1308411214953271	0.2	107
0.22857142857142856	0.3	35
0.42857142857142855	0.4	7
0.6666666666666666	0.5	3
1.0	0.6	1
0.0707070707070707	0.0	297
0.11885245901639344	0.1	244
0.1326530612244898	0.2	98
0.21875	0.3	32
0.4	0.4	5
0.75	0.5	4
0.06506849315068493	0.0	292
0.11428571428571428	0.1	245
0.14893617021276595	0.2	94
0.2564102564102564	0.3	39
0.14285714285714285	0.4	7
1.0	0.5	3
0.08013937282229965	0.0	287
0.09236947791164658	0.1	249
0.16666666666666666	0.2	102
0.21212121212121213	0.3	33
0.3333333333333333	0.4	6
1.0	0.5	3
0.0657439446366782	0.0	289
0.11063829787234042	0.1	235
0.12149532710280374	0.2	107
0.2777777777777778	0.3	36
0.42857142857142855	0.4	7
0.5	0.5	4
1.0	0.6	2
0.0657439446366782	0.0	289
0.10756972111553785	0.1	251
0.18556701030927836	0.2	97
0.17647058823529413	0.3	34
0.2	0.4	5
1.0	0.5	3
1.0	0.6	1
0.06962025316455696	0.0	316
0.11570247933884298	0.1	242
0.14942528735632185	0.2	87
0.2857142857142857	0.3	28
0.5714285714285714	0.4	7
0.06907894736842106	0.0	304
0.09836065573770492	0.1	244
0.1935483870967742	0.2	93
0.20689655172413793	0.3	29
0.5	0.4	4
0.6666666666666666	0.5	3
0.6666666666666666	0.6	3
0.08358208955223881	0.0	335
0.09292035398230089	0.1	226
0.1744186046511628	0.2	86
0.23076923076923078	0.3	26
0.3333333333333333	0.4	3
1.0	0.5	4
0.06593406593406594	0.0	273
0.11764705882352941	0.1	255
0.14150943396226415	0.2	106
0.16666666666666666	0.3	36
0.5	0.4	8
1.0	0.5	2
0.06528189910979229	0.0	337
0.12334801762114538	0.1	227
0.16883116883116883	0.2	77
0.27586206896551724	0.3	29
0.14285714285714285	0.4	7
1.0	0.5	3
0.06934306569343066	0.0	274
0.09923664122137404	0.1	262
0.18556701030927836	0.2	97
0.19444444444444445	0.3	36
0.4444444444444444	0.4	9
0.5	0.5	2
0.07931034482758621	0.0	290
0.09465020576131687	0.1	243
0.14285714285714285	0.2	98
0.2222222222222222	0.3	36
0.3333333333333333	0.4	6
0.75	0.5	4
0.6666666666666666	0.6	3
0.07857142857142857	0.0	280
0.08764940239043825	0.1	251
0.17	0.2	100
0.2	0.3	40
0.6	0.4	5
0.6666666666666666	0.5	3
1.0	0.6	1
0.06643356643356643	0.0	286
0.11020408163265306	0.1	245
0.15	0.2	100
0.21052631578947367	0.3	38
0.4	0.4	5
0.6	0.5	5
1.0	0.6	1
0.07028753993610223	0.0	313
0.11637931034482758	0.1	232
0.11235955056179775	0.2	89
0.3333333333333333	0.3	33
0.1111111111111111	0.4	9
1.0	0.5	3
1.0	0.6	1
0.07763975155279502	0.0	322
0.11255411255411256	0.1	231
0.13829787234042554	0.2	94
0.25925925925925924	0.3	27
0.5	0.4	4
1.0	0.5	2
0.060810810810810814	0.0	296
0.12355212355212356	0.1	259
0.16279069767441862	0.2	86
0.16666666666666666	0.3	30
0.5	0.4	6
1.0	0.5	3
0.06060606060606061	0.0	297
0.11864406779661017	0.1	236
0.12631578947368421	0.2	95
0.2926829268292683	0.3	41
0.16666666666666666	0.4	6
0.75	0.5	4
1.0	0.6	1
0.061855670103092786	0.0	291
0.10699588477366255	0.1	243
0.17	0.2	100
0.1935483870967742	0.3	31
0.4	0.4	10
0.6666666666666666	0.5	3
1.0	0.6	2
0.06338028169014084	0.0	284
0.10887096774193548	0.1	248
0.13861386138613863	0.2	101
0.2972972972972973	0.3	37
0.16666666666666666	0.4	6
1.0	0.5	3
1.0	0.6	1
0.07746478873239436	0.0	284
0.099601593625498	0.1	251
0.11578947368421053	0.2	95
0.32432432432432434	0.3	37
0.3333333333333333	0.4	9
0.3333333333333333	0.5	3
1.0	0.6	1
0.06578947368421052	0.0	304
0.11788617886178862	0.1	246
0.15625	0.2	96
0.25	0.3	28
0.6666666666666666	0.4	6
0.07534246575342465	0.0	292
0.09486166007905138	0.1	253
0.18181818181818182	0.2	88
0.2	0.3	40
0.8	0.4	5
0.5	0.5	2
0.06428571428571428	0.0	280
0.11155378486055777	0.1	251
0.14423076923076922	0.2	104
0.29411764705882354	0.3	34
0.0	0.4	6
0.75	0.5	4
1.0	0.6	1
0.06204379562043796	0.0	274
0.11155378486055777	0.1	251
0.1588785046728972	0.2	107
0.20512820512820512	0.3	39
0.42857142857142855	0.4	7
1.0	0.5	2
0.06859205776173286	0.0	277
0.104	0.1	250
0.1553398058252427	0.2	103
0.21052631578947367	0.3	38
0.25	0.4	8
1.0	0.5	3
1.0	0.6	1
0.0763888888888889	0.0	288
0.096	0.1	250
0.15384615384615385	0.2	91
0.2	0.3	40
0.5	0.4	4
0.75	0.5	4
0.6666666666666666	0.6	3
0.0673758865248227	0.0	282
0.0954356846473029	0.1	241
0.18627450980392157	0.2	102
0.19047619047619047	0.3	42
0.25	0.4	8
0.5	0.5	2
1.0	0.6	3
0.06529209621993128	0.0	291
0.10441767068273092	0.1	249
0.16	0.2	100
0.3103448275862069	0.3	29
0.25	0.4	8
1.0	0.5	2
1.0	0.6	1
0.060714285714285714	0.0	280
0.1111111111111111	0.1	243
0.14285714285714285	0.2	105
0.21052631578947367	0.3	38
0.5	0.4	8
0.5	0.5	4
1.0	0.6	2
0.06620209059233449	0.0	287
0.10204081632653061	0.1	245
0.16037735849056603	0.2	106
0.25	0.3	32
0.5	0.4	6
0.75	0.5	4
0.0695970695970696	0.0	273
0.10505836575875487	0.1	257
0.1346153846153846	0.2	104
0.2647058823529412	0.3	34
0.3333333333333333	0.4	6
0.5	0.5	4
1.0	0.6	2
0.0695364238410596	0.0	302
0.11440677966101695	0.1	236
0.12359550561797752	0.2	89
0.2619047619047619	0.3	42
0.25	0.4	8
1.0	0.5	3
0.07457627118644068	0.0	295
0.09205020920502092	0.1	239
0.19	0.2	100
0.21621621621621623	0.3	37
0.16666666666666666	0.4	6
1.0	0.5	1
1.0	0.6	2
0.08389261744966443	0.0	298
0.08713692946058091	0.1	241
0.16666666666666666	0.2	96
0.22857142857142856	0.3	35
0.2857142857142857	0.4	7
1.0	0.5	3
0.06020066889632107	0.0	299
0.12015503875968993	0.1	258
0.14285714285714285	0.2	77
0.2571428571428571	0.3	35
0.42857142857142855	0.4	7
0.75	0.5	4
0.06228373702422145	0.0	289
0.11290322580645161	0.1	248
0.13829787234042554	0.2	94
0.2702702702702703	0.3	37
0.42857142857142855	0.4	7
0.3333333333333333	0.5	3
1.0	0.6	2
0.07407407407407407	0.0	324
0.10599078341013825	0.1	217
0.17346938775510204	0.2	98
0.25	0.3	32
0.0	0.4	5
1.0	0.5	2
0.5	0.6	2
0.06375838926174497	0.0	298
0.10655737704918032	0.1	244
0.17894736842105263	0.2	95
0.24242424242424243	0.3	33
0.4	0.4	5
0.5	0.5	4
1.0	0.6	1
0.06666666666666667	0.0	285
0.11553784860557768	0.1	251
0.11224489795918367	0.2	98
0.2903225806451613	0.3	31
0.2222222222222222	0.4	9
0.75	0.5	4
1.0	0.6	2
0.0707395498392283	0.0	311
0.11440677966101695	0.1	236
0.11363636363636363	0.2	88
0.3142857142857143	0.3	35
0.2	0.4	5
0.75	0.5	4
1.0	0.6	1
0.0802675585284281	0.0	299
0.08620689655172414	0.1	232
0.14432989690721648	0.2	97
0.28205128205128205	0.3	39
0.2857142857142857	0.4	7
0.5	0.5	4
1.0	0.6	2
0.06840390879478828	0.0	307
0.10970464135021098	0.1	237
0.12222222222222222	0.2	90
0.3142857142857143	0.3	35
0.4	0.4	5
0.5	0.5	4
1.0	0.6	2
0.0683453237410072	0.0	278
0.09885931558935361	0.1	263
0.1797752808988764	0.2	89
0.19444444444444445	0.3	36
0.375	0.4	8
0.3333333333333333	0.5	3
1.0	0.6	3
0.061855670103092786	0.0	291
0.10483870967741936	0.1	248
0.17204301075268819	0.2	93
0.2571428571428571	0.3	35
0.36363636363636365	0.4	11
1.0	0.5	2
0.0782312925170068	0.0	294
0.10655737704918032	0.1	244
0.1346153846153846	0.2	104
0.21428571428571427	0.3	28
0.5	0.4	6
1.0	0.5	1
0.6666666666666666	0.6	3
0.06774193548387097	0.0	310
0.1078838174273859	0.1	241
0.15730337078651685	0.2	89
0.23333333333333334	0.3	30
0.6666666666666666	0.4	6
0.75	0.5	4
0.0711864406779661	0.0	295
0.10256410256410256	0.1	234
0.1523809523809524	0.2	105
0.22857142857142856	0.3	35
0.4	0.4	5
0.6666666666666666	0.5	3
0.6666666666666666	0.6	3
0.0891089108910891	0.0	303
0.09210526315789473	0.1	228
0.10204081632653061	0.2	98
0.275	0.3	40
0.42857142857142855	0.4	7
0.5	0.5	2
1.0	0.6	2
0.0784313725490196	0.0	306
0.09205020920502092	0.1	239
0.13829787234042554	0.2	94
0.36666666666666664	0.3	30
0.3333333333333333	0.4	6
0.6	0.5	5
0.0744336569579288	0.0	309
0.11392405063291139	0.1	237
0.10989010989010989	0.2	91
0.3235294117647059	0.3	34
0.375	0.4	8
1.0	0.5	1
0.0547945205479452	0.0	292
0.10887096774193548	0.1	248
0.17894736842105263	0.2	95
0.2857142857142857	0.3	35
0.16666666666666666	0.4	6
1.0	0.5	2
1.0	0.6	2
0.06418918918918919	0.0	296
0.10775862068965517	0.1	232
0.16666666666666666	0.2	102
0.18421052631578946	0.3	38
0.2857142857142857	0.4	7
1.0	0.5	4
1.0	0.6	1
0.06506849315068493	0.0	292
0.11065573770491803	0.1	244
0.14583333333333334	0.2	96
0.2631578947368421	0.3	38
0.3333333333333333	0.4	6
0.75	0.5	4
0.0625	0.0	304
0.12236286919831224	0.1	237
0.13186813186813187	0.2	91
0.23529411764705882	0.3	34
0.4	0.4	10
0.6666666666666666	0.5	3
1.0	0.6	1
0.06796116504854369	0.0	309
0.12389380530973451	0.1	226
0.1134020618556701	0.2	97
0.2702702702702703	0.3	37
0.2	0.4	5
0.5	0.5	4
1.0	0.6	2
0.06296296296296296	0.0	270
0.1115702479338843	0.1	242
0.13157894736842105	0.2	114
0.2619047619047619	0.3	42
0.125	0.4	8
1.0	0.5	3
1.0	0.6	1
0.06752411575562701	0.0	311
0.10126582278481013	0.1	237
0.18085106382978725	0.2	94
0.3076923076923077	0.3	26
0.25	0.4	8
0.75	0.5	4
0.07516339869281045	0.0	306
0.0954356846473029	0.1	241
0.15294117647058825	0.2	85
0.2631578947368421	0.3	38
0.3333333333333333	0.4	6
1.0	0.5	3
1.0	0.6	1
0.05338078291814947	0.0	281
0.12096774193548387	0.1	248
0.1568627450980392	0.2	102
0.23684210526315788	0.3	38
0.16666666666666666	0.4	6
0.75	0.5	4
1.0	0.6	1
0.06620209059233449	0.0	287
0.1015625	0.1	256
0.16853932584269662	0.2	89
0.25	0.3	36
0.375	0.4	8
0.6666666666666666	0.5	3
1.0	0.6	1
0.05755395683453238	0.0	278
0.1225296442687747	0.1	253
0.13	0.2	100
0.2972972972972973	0.3	37
0.1111111111111111	0.4	9
1.0	0.5	2
1.0	0.6	1
0.08387096774193549	0.0	310
0.08849557522123894	0.1	226
0.16037735849056603	0.2	106
0.2413793103448276	0.3	29
0.3333333333333333	0.4	6
1.0	0.5	3
0.09235668789808917	0.0	314
0.09565217391304348	0.1	230
0.13402061855670103	0.2	97
0.22580645161290322	0.3	31
0.2	0.4	5
1.0	0.5	3
0.08389261744966443	0.0	298
0.10317460317460317	0.1	252
0.14432989690721648	0.2	97
0.24	0.3	25
0.25	0.4	4
0.75	0.5	4
0.05555555555555555	0.0	288
0.12903225806451613	0.1	248
0.12371134020618557	0.2	97
0.2777777777777778	0.3	36
0.2857142857142857	0.4	7
0.5	0.5	2
1.0	0.6	2
0.06840390879478828	0.0	307
0.1134453781512605	0.1	238
0.13829787234042554	0.2	94
0.3125	0.3	32
0.0	0.4	5
1.0	0.5	4
0.0625	0.0	304
0.12448132780082988	0.1	241
0.14432989690721648	0.2	97
0.23333333333333334	0.3	30
0.5	0.4	6
1.0	0.5	2
0.06569343065693431	0.0	274
0.11904761904761904	0.1	252
0.11320754716981132	0.2	106
0.225	0.3	40
0.6666666666666666	0.4	3
0.8	0.5	5
0.0683453237410072	0.0	278
0.1016260162601626	0.1	246
0.14285714285714285	0.2	112
0.3	0.3	30
0.2222222222222222	0.4	9
0.6666666666666666	0.5	3
1.0	0.6	2
0.06228373702422145	0.0	289
0.11290322580645161	0.1	248
0.15841584158415842	0.2	101
0.23333333333333334	0.3	30
0.3333333333333333	0.4	9
1.0	0.5	3
0.07046979865771812	0.0	298
0.11440677966101695	0.1	236
0.12121212121212122	0.2	99
0.25	0.3	36
0.5	0.4	6
0.75	0.5	4
0.0	0.6	1
0.0625	0.0	304
0.11790393013100436	0.1	229
0.16326530612244897	0.2	98
0.20512820512820512	0.3	39
0.25	0.4	4
0.3333333333333333	0.5	3
1.0	0.6	3
0.05964912280701754	0.0	285
0.11740890688259109	0.1	247
0.14150943396226415	0.2	106
0.25	0.3	32
0.5	0.4	4
0.5	0.5	4
1.0	0.6	2
0.065625	0.0	320
0.1036036036036036	0.1	222
0.1782178217821782	0.2	101
0.27586206896551724	0.3	29
0.5714285714285714	0.4	7
1.0	0.5	1
0.06779661016949153	0.0	295
0.10245901639344263	0.1	244
0.17647058823529413	0.2	102
0.25	0.3	32
0.5	0.4	6
1.0	0.5	1
0.06506849315068493	0.0	292
0.10931174089068826	0.1	247
0.14583333333333334	0.2	96
0.25	0.3	36
0.5	0.4	2
0.75	0.5	4
0.6666666666666666	0.6	3
0.06711409395973154	0.0	298
0.10894941634241245	0.1	257
0.1511627906976744	0.2	86
0.27586206896551724	0.3	29
0.42857142857142855	0.4	7
1.0	0.5	2
1.0	0.6	1
0.06484641638225255	0.0	293
0.1	0.1	240
0.18085106382978725	0.2	94
0.225	0.3	40
0.2857142857142857	0.4	7
0.3333333333333333	0.5	3
1.0	0.6	3
0.06779661016949153	0.0	295
0.108	0.1	250
0.13186813186813187	0.2	91
0.3125	0.3	32
0.3333333333333333	0.4	6
0.6666666666666666	0.5	3
0.6666666666666666	0.6	3
0.07042253521126761	0.0	284
0.1062992125984252	0.1	254
0.16304347826086957	0.2	92
0.18421052631578946	0.3	38
0.16666666666666666	0.4	6
0.8	0.5	5
1.0	0.6	1
0.06363636363636363	0.0	330
0.11711711711711711	0.1	222
0.17045454545454544	0.2	88
0.22580645161290322	0.3	31
0.5	0.4	4
0.8	0.5	5
0.07094594594594594	0.0	296
0.10441767068273092	0.1	249
0.13333333333333333	0.2	90
0.3333333333333333	0.3	36
0.16666666666666666	0.4	6
1.0	0.5	2
1.0	0.6	1
0.07241379310344828	0.0	290
0.11290322580645161	0.1	248
0.12222222222222222	0.2	90
0.23809523809523808	0.3	42
0.16666666666666666	0.4	6
1.0	0.5	3
1.0	0.6	1
0.07669616519174041	0.0	339
0.11013215859030837	0.1	227
0.13414634146341464	0.2	82
0.36	0.3	25
0.25	0.4	4
1.0	0.5	2
1.0	0.6	1
0.08108108108108109	0.0	296
0.09448818897637795	0.1	254
0.15053763440860216	0.2	93
0.2857142857142857	0.3	28
0.3333333333333333	0.4	3
0.6666666666666666	0.5	3
0.6666666666666666	0.6	3
0.06716417910447761	0.0	268
0.11328125	0.1	256
0.1308411214953271	0.2	107
0.23684210526315788	0.3	38
0.25	0.4	8
1.0	0.5	3
0.059233449477351915	0.0	287
0.10483870967741936	0.1	248
0.18867924528301888	0.2	106
0.17857142857142858	0.3	28
0.5714285714285714	0.4	7
0.6666666666666666	0.5	3
1.0	0.6	1
0.0967741935483871	0.0	279
0.07392996108949416	0.1	257
0.16304347826086957	0.2	92
0.20930232558139536	0.3	43
0.2	0.4	5
1.0	0.5	4
0.06227106227106227	0.0	273
0.1111111111111111	0.1	252
0.1326530612244898	0.2	98
0.2558139534883721	0.3	43
0.25	0.4	8
0.6	0.5	5
1.0	0.6	1
0.08243727598566308	0.0	279
0.08979591836734693	0.1	245
0.14285714285714285	0.2	98
0.2222222222222222	0.3	45
0.2857142857142857	0.4	7
0.3333333333333333	0.5	3
1.0	0.6	3
0.061371841155234655	0.0	277
0.109375	0.1	256
0.14285714285714285	0.2	98
0.29411764705882354	0.3	34
0.18181818181818182	0.4	11
1.0	0.5	3
1.0	0.6	1
0.0763888888888889	0.0	288
0.09274193548387097	0.1	248
0.16129032258064516	0.2	93
0.2619047619047619	0.3	42
0.2	0.4	5
0.75	0.5	4
0.054945054945054944	0.0	273
0.11428571428571428	0.1	245
0.1574074074074074	0.2	108
0.21428571428571427	0.3	42
0.25	0.4	8
1.0	0.5	3
1.0	0.6	1
0.06428571428571428	0.0	280
0.11740890688259109	0.1	247
0.10891089108910891	0.2	101
0.27906976744186046	0.3	43
0.3333333333333333	0.4	6
1.0	0.5	2
1.0	0.6	1
0.05904059040590406	0.0	271
0.1067193675889328	0.1	253
0.15384615384615385	0.2	104
0.25	0.3	40
0.25	0.4	8
1.0	0.5	3
1.0	0.6	1
0.07692307692307693	0.0	312
0.09282700421940929	0.1	237
0.1511627906976744	0.2	86
0.24242424242424243	0.3	33
0.7142857142857143	0.4	7
0.5	0.5	4
1.0	0.6	1
0.07987220447284345	0.0	313
0.1038961038961039	0.1	231
0.13829787234042554	0.2	94
0.2571428571428571	0.3	35
0.0	0.4	2
0.8	0.5	5
0.07165109034267912	0.0	321
0.10504201680672269	0.1	238
0.17582417582417584	0.2	91
0.2608695652173913	0.3	23
0.5	0.4	4
1.0	0.5	3
0.06007067137809187	0.0	283
0.10330578512396695	0.1	242
0.16666666666666666	0.2	102
0.28205128205128205	0.3	39
0.1111111111111111	0.4	9
0.75	0.5	4
1.0	0.6	1
0.07586206896551724	0.0	290
0.1	0.1	250
0.15217391304347827	0.2	92
0.2222222222222222	0.3	36
0.42857142857142855	0.4	7
0.6	0.5	5
0.06273062730627306	0.0	271
0.10196078431372549	0.1	255
0.1523809523809524	0.2	105
0.2647058823529412	0.3	34
0.3333333333333333	0.4	9
0.5	0.5	4
1.0	0.6	2
0.07308970099667775	0.0	301
0.0975609756097561	0.1	246
0.18604651162790697	0.2	86
0.23076923076923078	0.3	39
0.2	0.4	5
1.0	0.5	2
1.0	0.6	1
0.06859205776173286	0.0	277
0.10116731517509728	0.1	257
0.1702127659574468	0.2	94
0.21428571428571427	0.3	42
0.3333333333333333	0.4	6
0.75	0.5	4
0.06790123456790123	0.0	324
0.12173913043478261	0.1	230
0.15217391304347827	0.2	92
0.25	0.3	24
0.16666666666666666	0.4	6
1.0	0.5	4
0.07331378299120235	0.0	341
0.10476190476190476	0.1	210
0.15730337078651685	0.2	89
0.3	0.3	30
0.3333333333333333	0.4	6
0.5	0.5	2
1.0	0.6	2
0.06622516556291391	0.0	302
0.11382113821138211	0.1	246
0.16666666666666666	0.2	84
0.21052631578947367	0.3	38
0.375	0.4	8
1.0	0.5	2
0.07326007326007326	0.0	273
0.0984251968503937	0.1	254
0.14678899082568808	0.2	109
0.25806451612903225	0.3	31
0.2857142857142857	0.4	7
0.6	0.5	5
1.0	0.6	1
0.06382978723404255	0.0	282
0.11382113821138211	0.1	246
0.1568627450980392	0.2	102
0.1951219512195122	0.3	41
0.3333333333333333	0.4	6
1.0	0.5	2
1.0	0.6	1
0.06896551724137931	0.0	290
0.10699588477366255	0.1	243
0.14736842105263157	0.2	95
0.21951219512195122	0.3	41
0.2857142857142857	0.4	7
1.0	0.5	4
0.076158940397351	0.0	302
0.10612244897959183	0.1	245
0.1511627906976744	0.2	86
0.19444444444444445	0.3	36
0.5	0.4	6
0.5	0.5	4
1.0	0.6	1
0.06802721088435375	0.0	294
0.11570247933884298	0.1	242
0.1134020618556701	0.2	97
0.2894736842105263	0.3	38
0.2	0.4	5
1.0	0.5	3
1.0	0.6	1
0.06535947712418301	0.0	306
0.11814345991561181	0.1	237
0.1590909090909091	0.2	88
0.19444444444444445	0.3	36
0.3333333333333333	0.4	9
0.6666666666666666	0.5	3
1.0	0.6	1
0.07092198581560284	0.0	282
0.10080645161290322	0.1	248
0.1326530612244898	0.2	98
0.28205128205128205	0.3	39
0.2857142857142857	0.4	7
0.5	0.5	4
1.0	0.6	2
0.056338028169014086	0.0	284
0.125	0.1	248
0.11224489795918367	0.2	98
0.3	0.3	40
0.16666666666666666	0.4	6
1.0	0.5	3
1.0	0.6	1
0.06405693950177936	0.0	281
0.1078838174273859	0.1	241
0.16346153846153846	0.2	104
0.2	0.3	40
0.2727272727272727	0.4	11
1.0	0.5	2
1.0	0.6	1
0.0749185667752443	0.0	307
0.08823529411764706	0.1	238
0.1875	0.2	96
0.25806451612903225	0.3	31
0.4	0.4	5
1.0	0.5	2
1.0	0.6	1
0.07741935483870968	0.0	310
0.09787234042553192	0.1	235
0.16666666666666666	0.2	90
0.24324324324324326	0.3	37
0.3333333333333333	0.4	3
0.5	0.5	4
1.0	0.6	1
0.06711409395973154	0.0	298
0.09917355371900827	0.1	242
0.16129032258064516	0.2	93
0.2702702702702703	0.3	37
0.5714285714285714	0.4	7
0.6666666666666666	0.5	3
0.06597222222222222	0.0	288
0.10546875	0.1	256
0.15053763440860216	0.2	93
0.28125	0.3	32
0.375	0.4	8
1.0	0.5	3
0.06206896551724138	0.0	290
0.11462450592885376	0.1	253
0.17	0.2	100
0.25925925925925924	0.3	27
0.25	0.4	8
1.0	0.5	2
0.0576271186440678	0.0	295
0.13008130081300814	0.1	246
0.1414141414141414	0.2	99
0.1875	0.3	32
0.75	0.4	4
0.6666666666666666	0.5	3
1.0	0.6	1
0.05136986301369863	0.0	292
0.12749003984063745	0.1	251
0.15217391304347827	0.2	92
0.18181818181818182	0.3	33
0.5	0.4	6
0.75	0.5	4
1.0	0.6	2
0.06810035842293907	0.0	279
0.092	0.1	250
0.16346153846153846	0.2	104
0.25	0.3	32
0.45454545454545453	0.4	11
0.5	0.5	2
1.0	0.6	2
0.056666666666666664	0.0	300
0.13168724279835392	0.1	243
0.14736842105263157	0.2	95
0.23529411764705882	0.3	34
0.3333333333333333	0.4	6
1.0	0.5	2
0.07220216606498195	0.0	277
0.1062992125984252	0.1	254
0.14563106796116504	0.2	103
0.24242424242424243	0.3	33
0.2	0.4	10
1.0	0.5	2
1.0	0.6	1
0.06896551724137931	0.0	290
0.1072961373390558	0.1	233
0.1559633027522936	0.2	109
0.24324324324324326	0.3	37
0.0	0.4	6
0.75	0.5	4
1.0	0.6	1
0.06711409395973154	0.0	298
0.11297071129707113	0.1	239
0.1276595744680851	0.2	94
0.2631578947368421	0.3	38
0.2857142857142857	0.4	7
1.0	0.5	3
1.0	0.6	1
0.07317073170731707	0.0	287
0.11244979919678715	0.1	249
0.1326530612244898	0.2	98
0.2	0.3	35
0.42857142857142855	0.4	7
0.75	0.5	4
0.0847457627118644	0.0	295
0.08764940239043825	0.1	251
0.16483516483516483	0.2	91
0.2571428571428571	0.3	35
0.0	0.4	4
1.0	0.5	3
1.0	0.6	1
0.05423728813559322	0.0	295
0.13991769547325103	0.1	243
0.13978494623655913	0.2	93
0.15789473684210525	0.3	38
0.2	0.4	5
0.8333333333333334	0.5	6
0.06296296296296296	0.0	270
0.11196911196911197	0.1	259
0.1320754716981132	0.2	106
0.2857142857142857	0.3	35
