feature	importance 0	importance 1	importance 2	Mean Importance	Panel
C1S	0.008587675990895813	0.2814529639431723	0.20066853744604474	0.16356972579337095	Coag
FETUA	0.04923280116512053	0.24114834450544248	0.1986028008390936	0.1629946488365522	Coag
TTHY	0.07275655960695336	0.06756239394534784	0.34698380216716257	0.16243425190648794	Coag
PSPB	0.2086281849419722	0.15543316329657378	0.11574220006359091	0.1599345161007123	Coag
K2C1	0.18654121349675284	0.003894258980656648	0.2867796576152278	0.15907171003087908	Coag
ACTS	0.20058639584374643	0.2472130393024488	0.028508237615866447	0.15876922425402057	Coag
CRP	0.05408344302501982	0.2009256975631326	0.21952996883526693	0.1581797031411398	Coag
K1C10	0.03418653912030121	0.07002372344405727	0.3652743052635316	0.15649485594263002	Coag
MA2A1	0.08083102211216439	0.22546722546784945	0.16151786252263825	0.1559387033675507	Coag
MRC1	0.03519353319543272	0.24887994090639387	0.18286747101060014	0.15564698170414223	Coag
HS90A	0.2456941899802185	0.08418434445236181	0.13667302981975624	0.1555171880841122	Coag
K22E	0.12656158893307282	0.021320964969142504	0.3182276665584337	0.155370073486883	Coag
PI16	0.38642156987497683	0.030059291058709286	0.0481809124648248	0.15488725779950366	Coag
CALR	0.09967410277508688	0.15351995229635396	0.21131706834567096	0.15483704113903726	Coag
CBG	0.12138108699522684	0.04232651495193505	0.3002140819979108	0.1546405613150242	Coag
VINC	0.17367379010718131	0.14178017847679258	0.14616420867301527	0.15387272575232971	Coag
SODC	0.04767936671073838	0.2312994695298093	0.17998729194027457	0.1529887093936074	Coag
PCOC1	0.058988194801858775	0.2509672707630557	0.1460263022558838	0.15199392260693276	Coag
APOA4	0.27282583159488644	0.09832336342693229	0.08299272032440526	0.15138063844874133	Coag
ITIH1	0.22261398167742497	0.09544031423587902	0.1314246330004535	0.14982630963791918	Coag
APOC4	0.12016167961943193	0.12406328652493975	0.2035615063533988	0.14926215749925684	Coag
FGL1	0.0921942753787048	0.04264393529418343	0.3110098606778745	0.1486160237835876	Coag
NCHL1	0.31905443000694184	0.013804579915800546	0.1104728609744132	0.14777729029905184	Coag
