feature	importance 0	importance 1	importance 2	Mean Importance	Panel
GELS	0.1353929079468083	0.1078946939883442	0.3672921576760665	0.203526586537073	Cardio
CD14	0.018119450556321578	0.1907435676648205	0.3963751941771807	0.20174607079944093	Cardio
IL1AP	0.23685628753335897	0.3110076900358829	0.05672574638145502	0.20152990798356563	Cardio
CBPN	0.03883402126234032	0.383499248799346	0.17771923142289997	0.2000175004948621	Cardio
ECM1	0.17764535707439946	0.24856587236426889	0.17350988752006372	0.19990703898624404	Cardio
KRT85	0.19748376857555464	0.23758839112650085	0.1635974144245201	0.19955652470885854	Cardio
FHR3	0.3466075154364393	0.18691324158269676	0.06398060566004704	0.19916712089306102	Cardio
ADIPO	0.31479114443133094	0.19622399397244594	0.08635681390069347	0.19912398410149013	Cardio
OAF	0.34815766030757456	0.23130350433466915	0.01674298666430098	0.19873471710218157	Cardio
C1QC	0.04578941880075143	0.5172169673220047	0.02968675607992266	0.19756438073422625	Cardio
GSTO1	0.2833137101657273	0.12844397359784912	0.17895697696553348	0.1969048869097033	Cardio
SAA1	0.18724318079826405	0.17457310747577706	0.22394381232887833	0.1952533668676398	Cardio
PIGR	0.1840599433585622	0.08688270362227883	0.31279961218238933	0.19458075305441014	Cardio
HRG	0.25416523912314676	0.09070496989339821	0.23857335775920815	0.19448118892525104	Cardio
PTPRG	0.2023402056003765	0.13025816194122433	0.25005477793195097	0.19421771515785058	Cardio
HS90A	0.4007857371523902	0.07904938548873361	0.10247469424439101	0.19410327229517163	Cardio
CSF1R	0.1407059928549998	0.2937406755804819	0.13581021850020308	0.1900856289785616	Cardio
THIO	0.2363827798055919	0.11178973051244985	0.22044545638535948	0.1895393222344671	Cardio
FA9	0.4805223637197632	0.014677971208322664	0.06881569823416117	0.18800534438741567	Cardio
CMGA	0.17960267933758672	0.29559538971070026	0.08533478252642687	0.18684428385823795	Cardio
FHR2	0.23692032701756469	0.04949299549539526	0.27372556602431614	0.18671296284575867	Cardio
IC1	0.2505303078514107	0.051621582402680145	0.2550996784306553	0.18575052289491537	Cardio
EPCR	0.19987240827637456	0.3251405096644381	0.028185066096155995	0.18439932801232287	Cardio
SAA2	0.11273852848802748	0.14229927604572082	0.29691903371579775	0.1839856127498487	Cardio
SHBG	0.09805332657025115	0.33351876016320237	0.10960192996804194	0.1803913389004985	Cardio
CRIS3	0.24527242982179362	0.08921962095451112	0.2065766120724001	0.18035622094956827	Cardio
FA12	0.1467161650052888	0.32224196380905423	0.0685883831846468	0.17918217066632994	Cardio
TPM4	0.12794247402139144	0.1823022420247758	0.22553787695584612	0.17859419766733778	Cardio
FHR4	0.28950021049096225	0.07312009006141697	0.1703998535935665	0.17767338471531524	Cardio
COL10	0.22123720360708146	0.09150266952718514	0.21842596593608413	0.17705527969011692	Cardio
KLKB1	0.03363591677292535	0.23414809543946205	0.2629580239059984	0.17691401203946192	Cardio
TRFE	0.21200650783034497	0.13558677589673845	0.17970712444507841	0.17576680272405396	Cardio
VTNC	0.19656684457400456	0.12115150966650502	0.20509713278632843	0.174271829008946	Cardio
CLUS	0.13132863692916094	0.11586463188188893	0.2743926501742737	0.17386197299510786	Cardio
CFAD	0.1319740455063216	0.1622809098793548	0.22570960602165055	0.17332152046910898	Cardio
BTD	0.05473375832867335	0.1710993153743156	0.29164578000555286	0.1724929512361806	Cardio
PRG4	0.08596092917333584	0.03458535510012618	0.3965661709935667	0.17237081842234292	Cardio
CNDP1	0.054148597207045415	0.268279991675039	0.19085943833325805	0.17109600907178082	Cardio
AOC3	0.2193504021121015	0.17788826660562188	0.10880748476821069	0.168682051161978	Cardio
GP1BA	0.2016681218452315	0.14641012371113976	0.155970985433506	0.16801641032995906	Cardio
MBL2	0.19255119015014807	0.25417432858547845	0.05408909846098273	0.16693820573220308	Cardio
APOA	0.44834006440605806	0.040008274411011006	0.009952950262635067	0.1661004296932347	Cardio
